Filename,Category,Word_Count,First_50_Words
cleaned_Are Adventists ALONE in Satan as Scapegoat Belief？ (Shocking Revelation).en.txt,Sanctuary-Judgment-1844,8393,1 y I promise 2 y I promise 3 y I promise you this is going to be 4 you this is going to be 5 you this is going to be where 6 where 7 where where okay fat check number nine 8 where okay fat check number nine
cleaned_How To Understand the Prophetic Book of Revelation Part 1： Intro to the Seven Churches.en.txt,Prophecy-Daniel-Revelation,17057,1 [Music] 2 [Music] 3 [Music] how exciting is this we are going to be 4 how exciting is this we are going to be 5 how exciting is this we are going to be studying The Book of Revelation I know 6 studying The Book of Revelation I know
cleaned_Revelation 13 and the 2024 Election Shocker.en.txt,Prophecy-Daniel-Revelation,52232,1 e 2 3 [Music] 4 5 [Music] 6 7 [Music] 8 9 [Music] 10 11 [Music] 12 13 [Music] 14 15 [Music] 16 17 [Music] 18 19 [Music] 20 21 [Music] 22 23 [Music] 24 25 [Music] 26 27 [Music] 28 29 [Music] 30 31 [Music] 32 33 [Music]
cleaned_Revelation 13 and the 2024 Election Shocker.en.txt,Marriage-Family,52232,1 e 2 3 [Music] 4 5 [Music] 6 7 [Music] 8 9 [Music] 10 11 [Music] 12 13 [Music] 14 15 [Music] 16 17 [Music] 18 19 [Music] 20 21 [Music] 22 23 [Music] 24 25 [Music] 26 27 [Music] 28 29 [Music] 30 31 [Music] 32 33 [Music]
cleaned_Revelation 13 and the 2024 Election Shocker.en.txt,Current-Events-Commentary,52232,1 e 2 3 [Music] 4 5 [Music] 6 7 [Music] 8 9 [Music] 10 11 [Music] 12 13 [Music] 14 15 [Music] 16 17 [Music] 18 19 [Music] 20 21 [Music] 22 23 [Music] 24 25 [Music] 26 27 [Music] 28 29 [Music] 30 31 [Music] 32 33 [Music]
cleaned_Revelation 13 and the 2024 Election Shocker.en.txt,Sabbath-Law,52232,1 e 2 3 [Music] 4 5 [Music] 6 7 [Music] 8 9 [Music] 10 11 [Music] 12 13 [Music] 14 15 [Music] 16 17 [Music] 18 19 [Music] 20 21 [Music] 22 23 [Music] 24 25 [Music] 26 27 [Music] 28 29 [Music] 30 31 [Music] 32 33 [Music]
cleaned_Revelation Juiced Lockdown.en.txt,Prophecy-Daniel-Revelation,1285,1 all right 2 all right 3 all right uh i'm gonna wait for you guys to get 4 uh i'm gonna wait for you guys to get 5 uh i'm gonna wait for you guys to get on make sure you can hear me all right 6 on make
cleaned_Revelation Juiced Lockdown.en.txt,Sanctuary-Judgment-1844,1285,1 all right 2 all right 3 all right uh i'm gonna wait for you guys to get 4 uh i'm gonna wait for you guys to get 5 uh i'm gonna wait for you guys to get on make sure you can hear me all right 6 on make
cleaned_Revelation in 7 Days Announcement.en.txt,Prophecy-Daniel-Revelation,3324,"1 Hello um 2 Hello um 3 Hello um YouTube friends, Facebook 4 YouTube friends, Facebook 5 YouTube friends, Facebook uh friends. Good evening. Good evening. 6 uh friends. Good evening. Good evening. 7 uh friends. Good evening. Good evening. Um I am just uh jumping on to take 8"
cleaned_Revelation in 7 Days Announcement.en.txt,Sabbath-Law,3324,"1 Hello um 2 Hello um 3 Hello um YouTube friends, Facebook 4 YouTube friends, Facebook 5 YouTube friends, Facebook uh friends. Good evening. Good evening. 6 uh friends. Good evening. Good evening. 7 uh friends. Good evening. Good evening. Um I am just uh jumping on to take 8"
cleaned_Ride or Die. The Four Horsemen of Revelation.en.txt,Prophecy-Daniel-Revelation,26705,1 thank you guys happy Sabbath once again 2 thank you guys happy Sabbath once again 3 thank you guys happy Sabbath once again everyone let us pray Heavenly Father we 4 5 come before you today asking that you 6 come before you today asking that you 7 come
cleaned_Ride or Die. The Four Horsemen of Revelation.en.txt,Marriage-Family,26705,1 thank you guys happy Sabbath once again 2 thank you guys happy Sabbath once again 3 thank you guys happy Sabbath once again everyone let us pray Heavenly Father we 4 5 come before you today asking that you 6 come before you today asking that you 7 come
cleaned_Ride or Die. The Four Horsemen of Revelation.en.txt,Sabbath-Law,26705,1 thank you guys happy Sabbath once again 2 thank you guys happy Sabbath once again 3 thank you guys happy Sabbath once again everyone let us pray Heavenly Father we 4 5 come before you today asking that you 6 come before you today asking that you 7 come
cleaned_The Image of the Beast (Revelation 13 prophecy) ｜ Pastor Ivor Myers.en.txt,Prophecy-Daniel-Revelation,23216,1 you ever heard of neural plasticity how 2 you ever heard of neural plasticity how 3 you ever heard of neural plasticity how you can create new pathways in your mind 4 you can create new pathways in your mind 5 you can create new pathways in your mind
cleaned_The Image of the Beast (Revelation 13 prophecy) ｜ Pastor Ivor Myers.en.txt,Sanctuary-Judgment-1844,23216,1 you ever heard of neural plasticity how 2 you ever heard of neural plasticity how 3 you ever heard of neural plasticity how you can create new pathways in your mind 4 you can create new pathways in your mind 5 you can create new pathways in your mind
cleaned_The Image of the Beast (Revelation 13 prophecy) ｜ Pastor Ivor Myers.en.txt,Mental-Health-Soul-Care,23216,1 you ever heard of neural plasticity how 2 you ever heard of neural plasticity how 3 you ever heard of neural plasticity how you can create new pathways in your mind 4 you can create new pathways in your mind 5 you can create new pathways in your mind
cleaned_10 Days to Better Health!.en.txt,Health-Wellness,36825,"1 Hello 2 Hello 3 Hello everyone. Welcome to True Health 4 everyone. Welcome to True Health 5 everyone. Welcome to True Health Tuesdays. This is my first time, so this 6 Tuesdays. This is my first time, so this 7 Tuesdays. This is my first time, so this is"
cleaned_10 Days to Better Health!.en.txt,Sabbath-Law,36825,"1 Hello 2 Hello 3 Hello everyone. Welcome to True Health 4 everyone. Welcome to True Health 5 everyone. Welcome to True Health Tuesdays. This is my first time, so this 6 Tuesdays. This is my first time, so this 7 Tuesdays. This is my first time, so this is"
cleaned_20240221 - How Environmental Toxins Silently Fuel Chronic Diseases.en.txt,Health-Wellness,14075,1 this is a big problem it's a really big 2 this is a big problem it's a really big 3 this is a big problem it's a really big problem I see it a lot in my patients 4 problem I see it a lot in my patients 5
cleaned_20240306 - How to Detox Your Home Today (Using Science).en.txt,Health-Wellness,16443,1 I'm going to walk you through how to 2 I'm going to walk you through how to 3 I'm going to walk you through how to detox your home so we're working on 4 detox your home so we're working on 5 detox your home so we're working on
cleaned_An Integrative Practitioner's Guide to Breast Health.en.txt,Health-Wellness,17700,1 29-year-old John discovered a lump in 2 29-year-old John discovered a lump in 3 29-year-old John discovered a lump in his right breast he ignored it he 4 his right breast he ignored it he 5 his right breast he ignored it he thought it had something to do
cleaned_Escape the Clutches of Diabetes with these 4 Essential Components.en.txt,Health-Wellness,7037,1 by the time of diagnosis diabetic 2 by the time of diagnosis diabetic 3 by the time of diagnosis diabetic patients have lost approximately 50% of 4 patients have lost approximately 50% of 5 patients have lost approximately 50% of their insulin producing pancreatic beta 6 their insulin producing
"cleaned_Gut Health = Mental Health ｜ Kennisha Reynolds, ND.en.txt",Health-Wellness,2795,1 know 90 percent of serotonin is produced 2 know 90 percent of serotonin is produced 3 know 90 percent of serotonin is produced in 4 in 5 in this the digestive tract 6 7 because the digestive system has a 8 because the digestive system has a 9 because
"cleaned_Gut Health = Mental Health ｜ Kennisha Reynolds, ND.en.txt",Mental-Health-Soul-Care,2795,1 know 90 percent of serotonin is produced 2 know 90 percent of serotonin is produced 3 know 90 percent of serotonin is produced in 4 in 5 in this the digestive tract 6 7 because the digestive system has a 8 because the digestive system has a 9 because
cleaned_How Environmental Toxins Silently Fuel Chronic Diseases.en.txt,Health-Wellness,14075,1 this is a big problem it's a really big 2 this is a big problem it's a really big 3 this is a big problem it's a really big problem I see it a lot in my patients 4 problem I see it a lot in my patients 5
cleaned_How to Detox Your Home Today (Using Science).en.txt,Health-Wellness,16443,1 I'm going to walk you through how to 2 I'm going to walk you through how to 3 I'm going to walk you through how to detox your home so we're working on 4 detox your home so we're working on 5 detox your home so we're working on
cleaned_Mental Health Monday S3 - Ep. 12.en.txt,Health-Wellness,31545,1 [Music] 2 3 Hello mental health Monday family. I 4 Hello mental health Monday family. I 5 Hello mental health Monday family. I almost said the wrong thing. Living man 6 almost said the wrong thing. Living man 7 almost said the wrong thing. Living man of church family.
cleaned_Mental Health Monday S3 - Ep. 12.en.txt,Mental-Health-Soul-Care,31545,1 [Music] 2 3 Hello mental health Monday family. I 4 Hello mental health Monday family. I 5 Hello mental health Monday family. I almost said the wrong thing. Living man 6 almost said the wrong thing. Living man 7 almost said the wrong thing. Living man of church family.
cleaned_Mental Health Monday S3 - Ep. 12.en.txt,Marriage-Family,31545,1 [Music] 2 3 Hello mental health Monday family. I 4 Hello mental health Monday family. I 5 Hello mental health Monday family. I almost said the wrong thing. Living man 6 almost said the wrong thing. Living man 7 almost said the wrong thing. Living man of church family.
cleaned_Mental Health Monday S3 - Ep. 13.en.txt,Health-Wellness,30139,1 [Music] 2 3 Welcome Mental Health Monday family. 4 Welcome Mental Health Monday family. 5 Welcome Mental Health Monday family. We're so happy that you are here with us 6 We're so happy that you are here with us 7 We're so happy that you are here with us
cleaned_Mental Health Monday S3 - Ep. 13.en.txt,Mental-Health-Soul-Care,30139,1 [Music] 2 3 Welcome Mental Health Monday family. 4 Welcome Mental Health Monday family. 5 Welcome Mental Health Monday family. We're so happy that you are here with us 6 We're so happy that you are here with us 7 We're so happy that you are here with us
cleaned_Mental Health Monday S3 - Ep. 13.en.txt,Marriage-Family,30139,1 [Music] 2 3 Welcome Mental Health Monday family. 4 Welcome Mental Health Monday family. 5 Welcome Mental Health Monday family. We're so happy that you are here with us 6 We're so happy that you are here with us 7 We're so happy that you are here with us
cleaned_Mental Health Monday S3 - Ep. 14.en.txt,Health-Wellness,33405,"1 Hey, hey, hey. 2 3 [Music] 4 5 Welcome, Mental Health Monday family. 6 Welcome, Mental Health Monday family. 7 Welcome, Mental Health Monday family. It's so good to be here with you. Uh 8 It's so good to be here with you. Uh 9 It's so good to"
cleaned_Mental Health Monday S3 - Ep. 14.en.txt,Mental-Health-Soul-Care,33405,"1 Hey, hey, hey. 2 3 [Music] 4 5 Welcome, Mental Health Monday family. 6 Welcome, Mental Health Monday family. 7 Welcome, Mental Health Monday family. It's so good to be here with you. Uh 8 It's so good to be here with you. Uh 9 It's so good to"
cleaned_Mental Health Monday S3 - Ep. 14.en.txt,Marriage-Family,33405,"1 Hey, hey, hey. 2 3 [Music] 4 5 Welcome, Mental Health Monday family. 6 Welcome, Mental Health Monday family. 7 Welcome, Mental Health Monday family. It's so good to be here with you. Uh 8 It's so good to be here with you. Uh 9 It's so good to"
cleaned_Mental Health Monday S3 - Ep. 15.en.txt,Health-Wellness,34351,1 [Music] 2 3 [Music] 4 5 Welcome mental health family members and 6 Welcome mental health family members and 7 Welcome mental health family members and viewers 8 viewers 9 viewers are welcome to mental health Monday. 10 are welcome to mental health Monday. 11 are welcome to mental
cleaned_Mental Health Monday S3 - Ep. 15.en.txt,Mental-Health-Soul-Care,34351,1 [Music] 2 3 [Music] 4 5 Welcome mental health family members and 6 Welcome mental health family members and 7 Welcome mental health family members and viewers 8 viewers 9 viewers are welcome to mental health Monday. 10 are welcome to mental health Monday. 11 are welcome to mental
cleaned_Mental Health Monday S3 - Ep. 15.en.txt,Marriage-Family,34351,1 [Music] 2 3 [Music] 4 5 Welcome mental health family members and 6 Welcome mental health family members and 7 Welcome mental health family members and viewers 8 viewers 9 viewers are welcome to mental health Monday. 10 are welcome to mental health Monday. 11 are welcome to mental
cleaned_Mental Health Monday Season 3-Ep. 13.en.txt,Health-Wellness,18731,1 [Music] 2 3 Welcome Mental Health Monday family. So 4 Welcome Mental Health Monday family. So 5 Welcome Mental Health Monday family. So good to see you guys here. We apologize 6 good to see you guys here. We apologize 7 good to see you guys here. We apologize
cleaned_Mental Health Monday Season 3-Ep. 13.en.txt,Mental-Health-Soul-Care,18731,1 [Music] 2 3 Welcome Mental Health Monday family. So 4 Welcome Mental Health Monday family. So 5 Welcome Mental Health Monday family. So good to see you guys here. We apologize 6 good to see you guys here. We apologize 7 good to see you guys here. We apologize
cleaned_Mental Health Monday Season 3-Ep. 13.en.txt,Marriage-Family,18731,1 [Music] 2 3 Welcome Mental Health Monday family. So 4 Welcome Mental Health Monday family. So 5 Welcome Mental Health Monday family. So good to see you guys here. We apologize 6 good to see you guys here. We apologize 7 good to see you guys here. We apologize
cleaned_Mental Health Monday Season 3-Ep. 9.en.txt,Health-Wellness,32752,1 the 2 3 [Music] 4 5 welcome to mental health Mondays it's so 6 welcome to mental health Mondays it's so 7 welcome to mental health Mondays it's so good to see each and every one of you 8 good to see each and every one of you 9
cleaned_Mental Health Monday Season 3-Ep. 9.en.txt,Mental-Health-Soul-Care,32752,1 the 2 3 [Music] 4 5 welcome to mental health Mondays it's so 6 welcome to mental health Mondays it's so 7 welcome to mental health Mondays it's so good to see each and every one of you 8 good to see each and every one of you 9
cleaned_Reversing Diabetes and Metabolic Disease Session 4.en.txt,Health-Wellness,51532,"1 Hello friends, welcome back to True 2 Hello friends, welcome back to True 3 Hello friends, welcome back to True Health Tuesday. My name is Maria Jose 4 Health Tuesday. My name is Maria Jose 5 Health Tuesday. My name is Maria Jose Hmel and today we are doing"
cleaned_Reversing Diabetes and Metabolic Disease.en.txt,Health-Wellness,48218,"1 Okay, it's done. 2 3 Uhhuh. 4 5 Okay. 6 7 [Music] 8 9 I'm ready. 10 11 Hello. I think we are on already. Um I 12 Hello. I think we are on already. Um I 13 Hello. I think we are on already. Um I am we"
cleaned_True Health Tuesday - 09.16.25 The Healing Properties of Fasting.en.txt,Health-Wellness,45885,"1 Friends of True Health Tuesday, 2 Friends of True Health Tuesday, 3 Friends of True Health Tuesday, I am so happy to be with you again. This 4 I am so happy to be with you again. This 5 I am so happy to be with you again. This"
cleaned_True Health Tuesday - Food Addictions.en.txt,Health-Wellness,46170,1 Good afternoon 2 Good afternoon 3 Good afternoon everyone and welcome back to True Health 4 everyone and welcome back to True Health 5 everyone and welcome back to True Health Tuesday. 6 Tuesday. 7 Tuesday. My name is Maria Jose Haml and as 8 My name is Maria
cleaned_True Health Tuesday - Food Addictions.en.txt,Marriage-Family,46170,1 Good afternoon 2 Good afternoon 3 Good afternoon everyone and welcome back to True Health 4 everyone and welcome back to True Health 5 everyone and welcome back to True Health Tuesday. 6 Tuesday. 7 Tuesday. My name is Maria Jose Haml and as 8 My name is Maria
cleaned_True Health Tuesday.en.txt,Health-Wellness,39077,"1 Hello friends, welcome back to True 2 Hello friends, welcome back to True 3 Hello friends, welcome back to True Health Tuesday. 4 Health Tuesday. 5 Health Tuesday. Uh I am Maria Jose Hammel and I am so 6 Uh I am Maria Jose Hammel and I am so"
cleaned_Using Nutrition to Improve Diabetes.en.txt,Health-Wellness,5175,1 48-year-old Ash came to see me with a 2 48-year-old Ash came to see me with a 3 48-year-old Ash came to see me with a chief complaint of fatigue weight gain 4 chief complaint of fatigue weight gain 5 chief complaint of fatigue weight gain around the abdomen
cleaned_20251003 - PhototheologyGPT： How To Study the Bible Better.en.txt,Phototheology-Principles,28797,"1 All right. 2 All right. 3 All right. I know. I know. I know 4 I know. I know. I know 5 I know. I know. I know this is 6 this is 7 this is late. 8 late. 9 late. Um, 10 11 so I see you all"
cleaned_20251003 - PhototheologyGPT： How To Study the Bible Better.en.txt,Prophecy-Daniel-Revelation,28797,"1 All right. 2 All right. 3 All right. I know. I know. I know 4 I know. I know. I know 5 I know. I know. I know this is 6 this is 7 this is late. 8 late. 9 late. Um, 10 11 so I see you all"
cleaned_20251003 - PhototheologyGPT： How To Study the Bible Better.en.txt,Bible-Study-Methods,28797,"1 All right. 2 All right. 3 All right. I know. I know. I know 4 I know. I know. I know 5 I know. I know. I know this is 6 this is 7 this is late. 8 late. 9 late. Um, 10 11 so I see you all"
cleaned_20251019 - Phototheology GPT Commentary.en.txt,Phototheology-Principles,7599,"1 Hey guys, Pastor Myers here and um I'm 2 Hey guys, Pastor Myers here and um I'm 3 Hey guys, Pastor Myers here and um I'm going to be taking uh some time to 4 going to be taking uh some time to 5 going to be taking uh"
cleaned_20260219 - Genesis 3 Epic Commentary： The Phototheology Bible Study Suite.en.txt,Phototheology-Principles,5464,1 The garden does not know what silence 2 The garden does not know what silence 3 The garden does not know what silence is. There is no word for it. From the 4 is. There is no word for it. From the 5 is. There is no word for
cleaned_20260219 - Genesis 3 Epic Commentary： The Phototheology Bible Study Suite.en.txt,Creation-Origins,5464,1 The garden does not know what silence 2 The garden does not know what silence 3 The garden does not know what silence is. There is no word for it. From the 4 is. There is no word for it. From the 5 is. There is no word for
cleaned_Genesis 3 Epic Commentary： The Phototheology Bible Study Suite.en.txt,Phototheology-Principles,5464,1 The garden does not know what silence 2 The garden does not know what silence 3 The garden does not know what silence is. There is no word for it. From the 4 is. There is no word for it. From the 5 is. There is no word for
cleaned_Genesis 3 Epic Commentary： The Phototheology Bible Study Suite.en.txt,Creation-Origins,5464,1 The garden does not know what silence 2 The garden does not know what silence 3 The garden does not know what silence is. There is no word for it. From the 4 is. There is no word for it. From the 5 is. There is no word for
cleaned_Phototheology Bible Study Suite.en.txt,Phototheology-Principles,27664,"1 All right. Good evening. Um, 2 All right. Good evening. Um, 3 All right. Good evening. Um, good evening everyone. Uh, 4 good evening everyone. Uh, 5 good evening everyone. Uh, y'all go ahead and put a 6 y'all go ahead and put a 7 y'all go ahead and"
cleaned_Phototheology GPT Commentary.en.txt,Phototheology-Principles,7599,"1 Hey guys, Pastor Myers here and um I'm 2 Hey guys, Pastor Myers here and um I'm 3 Hey guys, Pastor Myers here and um I'm going to be taking uh some time to 4 going to be taking uh some time to 5 going to be taking uh"
cleaned_Phototheology in 7 Days.en.txt,Phototheology-Principles,3508,1 good evening everyone. Um 2 good evening everyone. Um 3 good evening everyone. Um hopefully everybody is doing well. Um 4 hopefully everybody is doing well. Um 5 hopefully everybody is doing well. Um just want to let you know that this is 6 just want to let you
cleaned_Phototheology in 7 Days.en.txt,Prophecy-Daniel-Revelation,3508,1 good evening everyone. Um 2 good evening everyone. Um 3 good evening everyone. Um hopefully everybody is doing well. Um 4 hopefully everybody is doing well. Um 5 hopefully everybody is doing well. Um just want to let you know that this is 6 just want to let you
cleaned_Phototheology in 7 Days.en.txt,Sabbath-Law,3508,1 good evening everyone. Um 2 good evening everyone. Um 3 good evening everyone. Um hopefully everybody is doing well. Um 4 hopefully everybody is doing well. Um 5 hopefully everybody is doing well. Um just want to let you know that this is 6 just want to let you
cleaned_PhototheologyGPT： How To Study the Bible Better.en.txt,Phototheology-Principles,28797,"1 All right. 2 All right. 3 All right. I know. I know. I know 4 I know. I know. I know 5 I know. I know. I know this is 6 this is 7 this is late. 8 late. 9 late. Um, 10 11 so I see you all"
cleaned_PhototheologyGPT： How To Study the Bible Better.en.txt,Prophecy-Daniel-Revelation,28797,"1 All right. 2 All right. 3 All right. I know. I know. I know 4 I know. I know. I know 5 I know. I know. I know this is 6 this is 7 this is late. 8 late. 9 late. Um, 10 11 so I see you all"
cleaned_PhototheologyGPT： How To Study the Bible Better.en.txt,Bible-Study-Methods,28797,"1 All right. 2 All right. 3 All right. I know. I know. I know 4 I know. I know. I know 5 I know. I know. I know this is 6 this is 7 this is late. 8 late. 9 late. Um, 10 11 so I see you all"
cleaned_The Phototheology Bible Study Suite.en.txt,Phototheology-Principles,25995,"1 Hey everybody, 2 3 welcome 4 5 Everyone 6 7 All 8 9 right. 10 11 >> [clears throat] 12 13 >> Can you hear me now? 14 15 All right. Testing one, two. Testing 16 All right. Testing one, two. Testing 17 All right. Testing one, two. Testing"
cleaned_The Phototheology Bible Study Suite.en.txt,Prophecy-Daniel-Revelation,25995,"1 Hey everybody, 2 3 welcome 4 5 Everyone 6 7 All 8 9 right. 10 11 >> [clears throat] 12 13 >> Can you hear me now? 14 15 All right. Testing one, two. Testing 16 All right. Testing one, two. Testing 17 All right. Testing one, two. Testing"
cleaned_Understand Phototheology in 7 Days.en.txt,Phototheology-Principles,9357,"1 [Music] 2 3 Hey everyone, uh good evening and happy 4 Hey everyone, uh good evening and happy 5 Hey everyone, uh good evening and happy Sabbath to you. Uh y'all go ahead and 6 Sabbath to you. Uh y'all go ahead and 7 Sabbath to you. Uh y'all"
cleaned_Understand Phototheology in 7 Days.en.txt,Sabbath-Law,9357,"1 [Music] 2 3 Hey everyone, uh good evening and happy 4 Hey everyone, uh good evening and happy 5 Hey everyone, uh good evening and happy Sabbath to you. Uh y'all go ahead and 6 Sabbath to you. Uh y'all go ahead and 7 Sabbath to you. Uh y'all"
